Momento,Eólico,Fotovoltaico,Bioenergías,Hidráulico,% Demanda Abastecida
2022-02-20 22:45:00,1715.98,0.0,139.03,180.11,12.46
2022-02-20 22:50:00,1682.11,0.0,138.75,179.72,12.34
2022-02-20 22:55:00,1656.68,0.0,138.3,179.81,12.23
2022-02-20 23:00:00,1640.47,0.0,138.68,180.14,12.14
2022-02-20 23:05:00,1634.77,0.0,139.49,179.89,12.18
2022-02-20 23:10:00,1624.71,0.0,139.12,180.26,12.15
2022-02-20 23:15:00,1633.52,0.0,138.94,179.28,12.26
2022-02-20 23:20:00,1629.94,0.0,140.33,180.1,12.22
2022-02-20 23:25:00,1667.93,0.0,139.59,179.71,12.47
2022-02-20 23:30:00,1679.49,0.0,139.22,180.0,12.56
2022-02-20 23:35:00,1646.36,0.0,138.63,179.42,12.41
2022-02-20 23:40:00,1621.91,0.0,132.96,180.74,12.24
2022-02-20 23:45:00,1597.48,0.0,132.24,180.33,12.2
2022-02-20 23:50:00,1578.1,0.0,132.49,180.47,12.12
2022-02-20 23:55:00,1618.07,0.0,132.7,179.95,12.38
2022-02-21 00:00:00,1658.85,0.0,132.16,179.95,12.71
2022-02-21 00:05:00,1715.2,0.0,131.85,179.68,13.17
2022-02-21 00:10:00,1743.62,0.0,132.29,180.26,13.33
2022-02-21 00:15:00,1787.1,0.0,131.32,180.28,13.63
2022-02-21 00:20:00,1854.08,0.0,132.72,180.09,13.96
2022-02-21 00:25:00,1875.95,0.0,130.99,180.4,14.16
2022-02-21 00:30:00,1910.15,0.0,132.12,180.3,14.28
2022-02-21 00:35:00,1966.07,0.0,133.86,179.7,14.73
2022-02-21 00:40:00,1973.86,0.0,137.21,180.21,14.93
2022-02-21 00:45:00,2021.99,0.0,137.29,180.47,15.36
2022-02-21 00:50:00,2029.84,0.0,138.72,180.45,15.43
2022-02-21 00:55:00,2054.74,0.0,139.33,180.65,15.58
2022-02-21 01:00:00,2035.39,0.0,139.38,180.96,15.48
2022-02-21 01:05:00,2049.33,0.0,139.38,181.18,15.65
2022-02-21 01:10:00,2076.43,0.0,138.96,180.44,15.99
2022-02-21 01:15:00,2084.85,0.0,137.63,179.9,16.19
2022-02-21 01:20:00,2062.46,0.0,137.4,180.59,16.01
2022-02-21 01:25:00,2037.48,0.0,139.03,180.17,15.95
2022-02-21 01:30:00,2020.1,0.0,138.71,180.57,15.86
2022-02-21 01:35:00,1981.53,0.0,139.22,180.79,15.65
2022-02-21 01:40:00,1998.91,0.0,138.62,179.96,15.69
2022-02-21 01:45:00,2014.1,0.0,138.37,180.78,15.8
2022-02-21 01:50:00,2016.11,0.0,139.6,180.2,15.83
2022-02-21 01:55:00,2016.7,0.0,138.22,180.2,15.97
2022-02-21 02:00:00,2046.78,0.0,138.52,180.38,16.13
2022-02-21 02:05:00,2077.07,0.0,139.02,180.75,16.32
2022-02-21 02:10:00,2078.17,0.0,139.66,180.43,16.36
2022-02-21 02:15:00,2081.04,0.0,138.64,180.33,16.44
2022-02-21 02:20:00,2058.33,0.0,139.22,180.1,16.32
2022-02-21 02:25:00,2045.13,0.0,139.11,179.82,16.31
2022-02-21 02:30:00,1972.87,0.0,139.41,180.16,16.02
2022-02-21 02:35:00,1950.5,0.0,138.48,180.62,15.86
2022-02-21 02:40:00,1903.99,0.0,139.49,180.94,15.53
2022-02-21 02:45:00,1895.32,0.0,138.28,180.98,15.53
2022-02-21 02:50:00,1883.11,0.0,139.09,180.54,15.49
2022-02-21 02:55:00,1863.05,0.0,137.07,181.09,15.39
2022-02-21 03:00:00,1855.08,0.0,136.45,180.7,15.3
2022-02-21 03:05:00,1843.6,0.0,137.18,180.47,15.24
2022-02-21 03:10:00,1803.43,0.0,137.72,180.53,14.91
2022-02-21 03:15:00,1799.5,0.0,136.22,180.49,14.91
2022-02-21 03:20:00,1773.73,0.0,136.99,180.24,14.94
2022-02-21 03:25:00,1821.64,0.0,137.45,180.01,15.42
2022-02-21 03:30:00,1796.42,0.0,135.24,180.13,15.28
2022-02-21 03:35:00,1773.76,0.0,134.86,179.82,15.09
2022-02-21 03:40:00,1804.57,0.0,135.66,180.64,15.2
2022-02-21 03:45:00,1862.01,0.0,134.36,180.21,15.74
2022-02-21 03:50:00,1892.0,0.0,134.21,180.27,15.96
2022-02-21 03:55:00,1876.3,0.0,135.15,180.29,15.83
2022-02-21 04:00:00,1830.6,0.0,134.41,180.49,15.51
2022-02-21 04:05:00,1851.09,0.0,134.86,180.6,15.55
2022-02-21 04:10:00,1844.97,0.0,135.94,180.53,15.41
2022-02-21 04:15:00,1826.88,0.0,134.29,180.67,15.34
2022-02-21 04:20:00,1807.08,0.0,133.56,180.66,15.2
2022-02-21 04:25:00,1785.52,0.0,133.62,180.33,15.12
2022-02-21 04:30:00,1813.54,0.0,136.16,180.4,15.3
2022-02-21 04:35:00,1775.6,0.0,135.45,180.91,14.98
2022-02-21 04:40:00,1754.16,0.0,134.26,180.91,14.8
2022-02-21 04:45:00,1735.15,0.0,133.74,180.51,14.87
2022-02-21 04:50:00,1723.44,0.0,133.08,180.44,14.67
2022-02-21 04:55:00,1684.13,0.0,134.22,180.85,14.4
2022-02-21 05:00:00,1683.03,0.0,134.5,180.9,14.37
2022-02-21 05:05:00,1663.83,0.0,133.54,181.24,14.18
2022-02-21 05:10:00,1697.98,0.0,133.02,180.81,14.45
2022-02-21 05:15:00,1783.7,0.0,132.33,180.27,15.12
2022-02-21 05:20:00,1780.28,0.0,133.37,180.58,15.07
2022-02-21 05:25:00,1733.18,0.0,133.14,180.6,14.64
2022-02-21 05:30:00,1718.4,0.0,132.71,180.68,14.61
2022-02-21 05:35:00,1727.87,0.0,132.65,180.71,14.48
2022-02-21 05:40:00,1703.77,0.0,134.86,180.69,14.34
2022-02-21 05:45:00,1693.83,0.0,134.63,180.73,14.23
2022-02-21 05:50:00,1737.16,0.0,135.39,180.92,14.44
2022-02-21 05:55:00,1731.56,0.0,134.86,180.45,14.42
2022-02-21 06:00:00,1715.2,0.0,135.77,180.47,14.21
2022-02-21 06:05:00,1664.76,0.0,135.84,180.8,13.82
2022-02-21 06:10:00,1625.45,0.0,135.18,181.14,13.47
2022-02-21 06:15:00,1621.74,0.0,135.2,179.2,13.39
2022-02-21 06:20:00,1602.37,0.0,135.28,179.11,13.3
2022-02-21 06:25:00,1598.16,0.0,134.11,178.57,13.22
2022-02-21 06:30:00,1569.62,0.0,133.83,178.02,13.28
2022-02-21 06:35:00,1567.77,0.0,130.85,177.88,13.28
2022-02-21 06:40:00,1537.72,0.0,131.81,177.67,13.18
2022-02-21 06:45:00,1551.37,0.0,130.56,178.01,13.29
2022-02-21 06:50:00,1545.77,0.0,131.2,177.77,13.29
2022-02-21 06:55:00,1552.12,0.0,132.1,177.89,13.28
2022-02-21 07:00:00,1586.45,0.0,134.05,178.4,13.49
2022-02-21 07:05:00,1587.54,0.0,132.18,178.02,13.41
2022-02-21 07:10:00,1608.63,0.0,132.48,177.35,13.48
2022-02-21 07:15:00,1599.84,0.0,130.58,178.13,13.42
2022-02-21 07:20:00,1543.62,0.46,134.12,178.33,13.0
2022-02-21 07:25:00,1537.16,2.28,134.27,178.44,12.85
2022-02-21 07:30:00,1510.35,6.0,136.33,177.65,12.68
2022-02-21 07:35:00,1433.76,13.38,135.36,177.71,12.09
2022-02-21 07:40:00,1456.29,26.42,137.09,177.79,12.28
2022-02-21 07:45:00,1465.34,47.34,136.45,177.52,12.52
2022-02-21 07:50:00,1459.47,66.99,137.23,177.49,12.59
2022-02-21 07:55:00,1409.05,91.49,137.49,174.66,12.27
2022-02-21 08:00:00,1427.23,118.94,137.7,174.89,12.48
2022-02-21 08:05:00,1445.79,155.82,136.96,174.35,12.76
2022-02-21 08:10:00,1451.62,178.27,136.63,174.06,12.8
2022-02-21 08:15:00,1415.07,209.95,137.99,174.12,12.72
2022-02-21 08:20:00,1397.8,243.59,138.29,137.77,12.89
2022-02-21 08:25:00,1381.74,294.58,137.48,137.89,13.03
2022-02-21 08:30:00,1341.59,373.44,140.09,137.72,13.24
2022-02-21 08:35:00,1426.85,431.2,139.89,137.97,13.96
2022-02-21 08:40:00,1418.18,486.05,140.46,138.03,14.14
2022-02-21 08:45:00,1388.23,548.41,139.54,137.93,14.25
2022-02-21 08:50:00,1376.12,621.49,140.12,137.6,14.58
2022-02-21 08:55:00,1347.17,675.9,138.93,137.44,14.7
2022-02-21 09:00:00,1305.93,712.02,139.44,137.69,14.63
2022-02-21 09:05:00,1312.62,742.43,139.63,137.23,14.91
2022-02-21 09:10:00,1265.16,761.97,139.98,138.07,14.7
2022-02-21 09:15:00,1265.04,756.0,140.71,138.33,14.54
2022-02-21 09:20:00,1294.57,787.38,139.83,138.4,14.78
2022-02-21 09:25:00,1346.43,790.93,140.25,138.14,15.1
2022-02-21 09:30:00,1407.95,804.64,141.01,138.12,15.44
2022-02-21 09:35:00,1418.78,781.65,139.72,137.62,15.37
2022-02-21 09:40:00,1456.3,803.08,140.43,138.16,15.61
2022-02-21 09:45:00,1489.11,810.64,139.7,137.78,15.67
2022-02-21 09:50:00,1452.84,833.86,139.44,138.02,15.6
2022-02-21 09:55:00,1445.61,839.89,139.43,145.41,15.76
2022-02-21 10:00:00,1467.27,839.32,139.95,145.06,15.87
2022-02-21 10:05:00,1493.41,853.61,140.03,145.29,16.01
2022-02-21 10:10:00,1524.65,855.23,140.5,144.86,16.15
2022-02-21 10:15:00,1503.49,868.25,140.54,145.15,16.27
2022-02-21 10:20:00,1481.62,867.78,140.59,130.94,15.94
2022-02-21 10:25:00,1502.51,870.38,140.95,131.46,15.96
2022-02-21 10:30:00,1568.35,863.22,140.62,132.03,16.13
2022-02-21 10:35:00,1567.74,855.91,140.95,131.31,16.03
2022-02-21 10:40:00,1558.7,885.01,141.47,130.96,16.2
2022-02-21 10:45:00,1581.23,856.51,140.97,131.22,16.18
2022-02-21 10:50:00,1597.53,859.34,141.55,131.69,16.29
2022-02-21 10:55:00,1630.97,869.96,141.13,131.71,16.52
2022-02-21 11:00:00,1708.65,863.7,141.41,131.63,16.88
2022-02-21 11:05:00,1739.14,872.22,140.01,131.66,17.11
2022-02-21 11:10:00,1788.4,858.03,140.98,131.5,17.31
2022-02-21 11:15:00,1794.74,866.64,139.81,132.03,17.25
2022-02-21 11:20:00,1821.3,833.31,139.21,131.8,17.28
2022-02-21 11:25:00,1866.77,834.68,139.93,131.08,17.6
2022-02-21 11:30:00,1914.66,836.75,139.26,132.28,17.86
2022-02-21 11:35:00,1893.62,791.75,139.36,133.34,17.27
2022-02-21 11:40:00,1907.07,833.53,138.95,133.25,17.62
2022-02-21 11:45:00,1939.1,811.14,139.01,132.68,17.6
2022-02-21 11:50:00,1937.63,783.91,139.62,132.88,17.5
2022-02-21 11:55:00,1919.84,789.89,139.1,133.01,17.46
2022-02-21 12:00:00,1918.69,826.74,139.08,132.66,17.67
2022-02-21 12:05:00,1893.17,832.09,139.2,132.98,17.5
2022-02-21 12:10:00,1937.1,875.48,138.85,132.83,17.84
2022-02-21 12:15:00,1948.43,878.82,138.58,132.99,17.9
2022-02-21 12:20:00,2003.79,825.43,138.54,132.95,17.96
2022-02-21 12:25:00,2013.98,851.72,138.12,132.58,17.98
2022-02-21 12:30:00,2007.92,881.39,138.08,132.65,18.1
2022-02-21 12:35:00,2029.93,736.3,137.94,132.87,17.32
2022-02-21 12:40:00,2012.71,690.36,137.86,133.06,16.99
2022-02-21 12:45:00,2013.44,723.91,138.4,131.45,17.22
2022-02-21 12:50:00,1987.8,791.79,139.13,130.81,17.39
2022-02-21 12:55:00,1955.98,824.25,127.74,134.69,17.45
2022-02-21 13:00:00,1944.43,827.64,128.66,134.92,17.28
2022-02-21 13:05:00,1915.78,830.42,129.01,141.72,17.25
2022-02-21 13:10:00,1898.4,788.89,136.72,142.38,16.87
2022-02-21 13:15:00,1861.48,808.23,137.69,143.28,16.76
2022-02-21 13:20:00,1846.51,848.2,137.47,142.24,16.86
2022-02-21 13:25:00,1879.16,870.73,138.49,142.37,17.14
2022-02-21 13:30:00,1890.91,829.85,138.96,156.86,16.9
2022-02-21 13:35:00,1866.09,787.17,140.0,153.98,16.55
2022-02-21 13:40:00,1810.95,806.5,140.28,153.94,16.35
2022-02-21 13:45:00,1762.48,804.34,139.21,154.22,16.2
2022-02-21 13:50:00,1704.61,833.94,138.63,153.77,16.08
2022-02-21 13:55:00,1680.09,837.82,139.45,153.92,15.89
2022-02-21 14:00:00,1636.17,793.27,140.59,154.35,15.42
2022-02-21 14:05:00,1613.21,838.41,138.1,153.97,15.56
2022-02-21 14:10:00,1613.76,876.61,133.39,167.28,15.71
2022-02-21 14:15:00,1629.23,885.19,131.96,167.76,15.89
2022-02-21 14:20:00,1622.35,908.33,133.74,168.37,15.85
2022-02-21 14:25:00,1610.72,926.23,135.51,167.5,15.94
2022-02-21 14:30:00,1578.68,895.28,134.49,175.68,15.58
2022-02-21 14:35:00,1588.08,890.45,134.27,175.83,15.61
2022-02-21 14:40:00,1620.35,881.45,136.76,175.77,15.78
2022-02-21 14:45:00,1674.25,812.32,137.44,175.3,15.73
2022-02-21 14:50:00,1665.26,817.13,138.69,174.91,15.83
2022-02-21 14:55:00,1692.98,802.49,140.65,175.41,15.95
2022-02-21 15:00:00,1717.52,812.81,140.82,176.29,16.13
2022-02-21 15:05:00,1783.45,746.69,140.54,176.38,16.13
2022-02-21 15:10:00,1780.37,727.09,140.87,176.36,15.97
2022-02-21 15:15:00,1758.47,749.83,140.87,176.77,15.95
2022-02-21 15:20:00,1743.0,801.07,140.66,176.78,16.1
2022-02-21 15:25:00,1770.67,761.93,140.37,177.07,16.11
2022-02-21 15:30:00,1773.91,789.41,137.54,177.04,16.32
2022-02-21 15:35:00,1772.26,766.61,137.0,176.81,16.22
2022-02-21 15:40:00,1753.63,822.19,136.73,176.6,16.4
2022-02-21 15:45:00,1737.52,800.11,137.01,176.75,16.23
2022-02-21 15:50:00,1736.78,859.53,134.93,176.83,16.52
2022-02-21 15:55:00,1705.92,822.29,137.59,176.78,16.21
2022-02-21 16:00:00,1704.17,822.3,133.67,176.04,16.17
2022-02-21 16:05:00,1655.2,835.89,136.16,176.96,15.95
2022-02-21 16:10:00,1648.33,768.25,135.7,177.02,15.54
2022-02-21 16:15:00,1703.94,822.61,136.64,176.83,16.16
2022-02-21 16:20:00,1745.53,775.28,135.58,176.76,16.11
2022-02-21 16:25:00,1776.96,832.53,135.31,177.07,16.54
2022-02-21 16:30:00,1760.98,852.85,135.37,176.58,16.7
2022-02-21 16:35:00,1802.51,802.46,136.23,176.15,16.65
2022-02-21 16:40:00,1878.28,842.51,135.36,176.45,17.26
2022-02-21 16:45:00,1892.27,764.86,134.67,176.53,16.97
2022-02-21 16:50:00,1906.43,745.77,138.45,177.63,16.97
2022-02-21 16:55:00,1870.6,763.42,140.82,177.02,17.0
2022-02-21 17:00:00,1822.2,750.49,140.84,177.32,16.66
2022-02-21 17:05:00,1786.41,771.84,141.02,177.25,16.58
2022-02-21 17:10:00,1776.19,645.4,140.54,177.28,15.77
2022-02-21 17:15:00,1770.39,607.31,141.04,177.61,15.54
2022-02-21 17:20:00,1777.38,560.85,140.63,177.57,15.43
2022-02-21 17:25:00,1777.76,612.83,140.26,177.73,15.77
2022-02-21 17:30:00,1841.77,569.64,140.69,177.89,15.82
2022-02-21 17:35:00,1847.78,610.49,140.7,177.66,16.19
2022-02-21 17:40:00,1874.84,598.63,141.07,177.16,16.33
2022-02-21 17:45:00,1838.93,594.92,141.51,177.15,16.16
2022-02-21 17:50:00,1822.92,678.04,141.55,176.83,16.55
2022-02-21 17:55:00,1851.27,613.39,137.68,177.24,16.41
2022-02-21 18:00:00,1799.15,637.18,137.79,176.84,16.29
2022-02-21 18:05:00,1801.04,581.05,137.58,166.0,15.95
2022-02-21 18:10:00,1788.83,541.14,137.74,166.66,15.63
2022-02-21 18:15:00,1785.96,558.84,138.71,166.95,15.76
2022-02-21 18:20:00,1815.8,525.08,139.89,166.17,15.79
2022-02-21 18:25:00,1825.93,512.62,139.54,166.13,15.91
2022-02-21 18:30:00,1830.76,482.66,139.89,166.16,15.8
2022-02-21 18:35:00,1795.38,455.28,139.81,166.21,15.42
2022-02-21 18:40:00,1805.78,426.31,140.43,166.93,15.36
2022-02-21 18:45:00,1784.94,390.38,140.69,166.23,15.06
2022-02-21 18:50:00,1743.83,366.81,141.41,166.65,14.65
2022-02-21 18:55:00,1727.3,333.97,140.88,165.69,14.31
2022-02-21 19:00:00,1688.55,293.72,140.9,166.55,13.83
2022-02-21 19:05:00,1658.49,265.35,140.76,166.7,13.49
2022-02-21 19:10:00,1641.92,233.08,142.06,166.34,13.23
2022-02-21 19:15:00,1644.06,202.06,141.74,166.27,13.07
2022-02-21 19:20:00,1628.96,173.95,140.76,166.08,12.79
2022-02-21 19:25:00,1618.76,144.64,141.42,166.98,12.4
2022-02-21 19:30:00,1612.76,112.96,141.82,166.2,12.18
2022-02-21 19:35:00,1625.71,85.77,141.68,165.37,12.07
2022-02-21 19:40:00,1631.83,59.7,141.14,165.27,11.79
2022-02-21 19:45:00,1636.91,37.96,141.19,165.33,11.62
2022-02-21 19:50:00,1630.47,18.68,141.1,165.3,11.36
2022-02-21 19:55:00,1614.48,7.44,140.29,165.32,11.14
2022-02-21 20:00:00,1581.34,3.45,140.2,165.5,10.81
2022-02-21 20:05:00,1537.9,1.15,141.46,159.23,10.29
2022-02-21 20:10:00,1477.07,0.0,141.08,157.94,9.92
2022-02-21 20:15:00,1487.45,0.0,139.4,157.74,9.91
2022-02-21 20:20:00,1486.14,0.0,140.2,157.18,9.78
2022-02-21 20:25:00,1462.24,0.0,140.43,157.59,9.66
2022-02-21 20:30:00,1462.57,0.0,140.53,157.72,9.59
2022-02-21 20:35:00,1440.21,0.0,140.42,157.63,9.46
2022-02-21 20:40:00,1443.58,0.0,139.99,158.15,9.46
2022-02-21 20:45:00,1428.41,0.0,139.96,158.32,9.39
2022-02-21 20:50:00,1421.96,0.0,139.91,158.68,9.25
2022-02-21 20:55:00,1372.57,0.0,138.74,158.8,8.96
2022-02-21 21:00:00,1342.42,0.0,139.67,157.95,8.79
2022-02-21 21:05:00,1293.26,0.0,139.86,158.69,8.54
2022-02-21 21:10:00,1250.01,0.0,139.7,158.55,8.29
2022-02-21 21:15:00,1218.21,0.0,139.4,158.92,8.12
2022-02-21 21:20:00,1216.67,0.0,140.02,158.4,8.16
2022-02-21 21:25:00,1208.88,0.0,139.61,158.04,8.17
2022-02-21 21:30:00,1164.83,0.0,138.79,157.61,7.98
2022-02-21 21:35:00,1119.47,0.0,139.27,157.73,7.71
2022-02-21 21:40:00,1088.3,0.0,139.25,158.28,7.54
2022-02-21 21:45:00,1079.37,0.0,138.41,158.11,7.52
2022-02-21 21:50:00,1056.61,0.0,138.51,158.22,7.34
2022-02-21 21:55:00,1052.5,0.0,138.9,158.28,7.39
2022-02-21 22:00:00,1041.35,0.0,140.33,158.01,7.35
2022-02-21 22:05:00,1030.34,0.0,141.1,158.19,7.32
2022-02-21 22:10:00,1018.03,0.0,142.08,158.68,7.28
2022-02-21 22:15:00,996.58,0.0,143.06,158.51,7.16
2022-02-21 22:20:00,1005.74,0.0,142.39,158.66,7.31
2022-02-21 22:25:00,983.66,0.0,141.52,157.96,7.22
2022-02-21 22:30:00,997.62,0.0,141.23,158.82,7.32
2022-02-21 22:35:00,1005.84,0.0,141.33,158.12,7.46
2022-02-21 22:40:00,1014.84,0.0,139.37,158.65,7.52
2022-02-21 22:45:00,998.41,0.0,137.3,158.65,7.41
2022-02-21 22:50:00,974.83,0.0,142.12,159.23,7.29
2022-02-21 22:55:00,962.95,0.0,142.05,158.94,7.24
2022-02-21 23:00:00,968.15,0.0,142.17,158.75,7.31
2022-02-21 23:05:00,984.22,0.0,142.12,158.82,7.46
2022-02-21 23:10:00,1002.57,0.0,142.77,159.09,7.61
2022-02-21 23:15:00,1027.7,0.0,142.55,159.66,7.78
2022-02-21 23:20:00,1050.69,0.0,142.85,158.99,7.99
2022-02-21 23:25:00,1047.9,0.0,142.5,159.34,7.94
2022-02-21 23:30:00,1050.86,0.0,142.19,158.65,8.02
2022-02-21 23:35:00,1062.5,0.0,142.16,159.17,8.15
2022-02-21 23:40:00,1050.64,0.0,141.62,158.82,8.04
2022-02-21 23:45:00,1036.61,0.0,142.11,158.66,8.04
2022-02-21 23:50:00,1013.15,0.0,142.34,158.9,7.94
2022-02-21 23:55:00,996.71,0.0,141.35,158.47,7.93
2022-02-22 00:00:00,980.81,0.0,142.56,158.25,7.82
2022-02-22 00:05:00,965.88,0.0,142.97,158.08,7.76
2022-02-22 00:10:00,957.93,0.0,141.79,158.13,7.79
2022-02-22 00:15:00,966.96,0.0,140.51,158.62,7.82
2022-02-22 00:20:00,958.9,0.0,139.86,158.72,7.8
2022-02-22 00:25:00,930.61,0.0,141.39,158.65,7.74
2022-02-22 00:30:00,914.88,0.0,141.48,158.61,7.63
2022-02-22 00:35:00,918.49,0.0,141.72,158.15,7.7
2022-02-22 00:40:00,910.7,0.0,141.22,157.55,7.74
2022-02-22 00:45:00,911.46,0.0,141.26,158.2,7.77
2022-02-22 00:50:00,913.16,0.0,140.63,158.05,7.83
2022-02-22 00:55:00,909.42,0.0,139.47,158.63,7.8
2022-02-22 01:00:00,917.02,0.0,138.32,158.82,7.92
2022-02-22 01:05:00,920.8,0.0,138.89,158.14,8.02
2022-02-22 01:10:00,912.51,0.0,141.26,158.86,8.01
2022-02-22 01:15:00,896.48,0.0,142.01,159.14,7.94
2022-02-22 01:20:00,872.43,0.0,141.37,162.43,7.82
2022-02-22 01:25:00,871.25,0.0,141.69,162.52,7.85
2022-02-22 01:30:00,865.0,0.0,141.35,161.09,7.87
2022-02-22 01:35:00,872.24,0.0,141.31,160.58,7.94
2022-02-22 01:40:00,876.55,0.0,141.22,160.15,7.98
2022-02-22 01:45:00,869.99,0.0,140.97,159.63,7.96
2022-02-22 01:50:00,843.52,0.0,140.95,159.38,7.89
2022-02-22 01:55:00,832.3,0.0,141.63,159.09,7.81
2022-02-22 02:00:00,816.55,0.0,141.74,159.11,7.7
2022-02-22 02:05:00,808.73,0.0,141.6,158.98,7.68
2022-02-22 02:10:00,811.67,0.0,142.25,159.18,7.73
2022-02-22 02:15:00,826.47,0.0,141.17,159.13,7.84
2022-02-22 02:20:00,827.29,0.0,140.89,159.3,7.78
2022-02-22 02:25:00,830.48,0.0,141.25,159.47,7.89
2022-02-22 02:30:00,831.6,0.0,141.84,158.4,7.97
2022-02-22 02:35:00,825.42,0.0,141.02,158.51,7.8
2022-02-22 02:40:00,822.99,0.0,137.54,158.32,7.8
2022-02-22 02:45:00,839.3,0.0,136.83,158.53,7.82
2022-02-22 02:50:00,831.9,0.0,137.68,158.63,7.8
2022-02-22 02:55:00,828.65,0.0,138.26,158.57,7.83
2022-02-22 03:00:00,828.44,0.0,138.8,158.6,7.92
2022-02-22 03:05:00,810.97,0.0,137.68,158.44,7.73
2022-02-22 03:10:00,792.6,0.0,136.24,158.7,7.61
2022-02-22 03:15:00,768.33,0.0,136.76,158.49,7.46
2022-02-22 03:20:00,757.6,0.0,136.76,158.27,7.46
2022-02-22 03:25:00,747.2,0.0,138.3,158.42,7.41
2022-02-22 03:30:00,749.39,0.0,138.71,158.33,7.41
2022-02-22 03:35:00,763.52,0.0,138.59,158.31,7.48
2022-02-22 03:40:00,773.36,0.0,139.21,158.62,7.55
2022-02-22 03:45:00,770.04,0.0,139.6,158.31,7.56
2022-02-22 03:50:00,768.61,0.0,139.09,158.65,7.54
2022-02-22 03:55:00,762.62,0.0,139.94,158.24,7.49
2022-02-22 04:00:00,769.18,0.0,140.33,158.7,7.56
2022-02-22 04:05:00,773.01,0.0,141.66,158.77,7.52
2022-02-22 04:10:00,772.62,0.0,139.99,158.92,7.49
2022-02-22 04:15:00,770.71,0.0,138.99,158.68,7.55
2022-02-22 04:20:00,773.97,0.0,141.0,158.53,7.56
2022-02-22 04:25:00,761.74,0.0,141.47,158.55,7.46
2022-02-22 04:30:00,738.39,0.0,139.75,158.18,7.32
2022-02-22 04:35:00,727.85,0.0,141.4,159.08,7.21
2022-02-22 04:40:00,720.8,0.0,140.62,158.79,7.18
2022-02-22 04:45:00,711.79,0.0,139.64,158.74,7.09
2022-02-22 04:50:00,703.24,0.0,141.59,156.6,7.06
2022-02-22 04:55:00,702.43,0.0,141.21,157.11,7.09
2022-02-22 05:00:00,692.91,0.0,140.37,157.22,7.06
2022-02-22 05:05:00,697.57,0.0,139.09,157.03,7.05
2022-02-22 05:10:00,691.4,0.0,139.49,156.84,7.05
2022-02-22 05:15:00,696.58,0.0,140.56,156.65,7.09
2022-02-22 05:20:00,704.85,0.0,138.75,156.74,7.1
2022-02-22 05:25:00,703.3,0.0,138.28,156.57,7.09
2022-02-22 05:30:00,716.12,0.0,139.01,156.55,7.18
2022-02-22 05:35:00,701.96,0.0,138.75,156.65,7.08
2022-02-22 05:40:00,705.31,0.0,139.61,156.7,7.07
2022-02-22 05:45:00,718.48,0.0,139.28,156.7,7.21
2022-02-22 05:50:00,720.41,0.0,139.04,156.63,7.24
2022-02-22 05:55:00,726.09,0.0,139.19,156.63,7.23
2022-02-22 06:00:00,732.46,0.0,139.3,156.95,7.36
2022-02-22 06:05:00,722.35,0.0,138.87,156.05,7.21
2022-02-22 06:10:00,723.89,0.0,139.2,155.96,7.16
2022-02-22 06:15:00,716.87,0.0,138.76,156.85,7.08
2022-02-22 06:20:00,719.65,0.0,138.4,157.35,7.05
2022-02-22 06:25:00,702.69,0.0,138.33,157.43,6.94
2022-02-22 06:30:00,702.19,0.0,137.61,157.46,6.92
2022-02-22 06:35:00,697.29,0.0,137.23,157.08,6.85
2022-02-22 06:40:00,705.6,0.0,136.36,156.66,7.02
2022-02-22 06:45:00,693.38,0.0,138.84,156.83,6.98
2022-02-22 06:50:00,670.01,0.0,141.24,156.41,6.85
2022-02-22 06:55:00,658.22,0.0,140.03,156.61,6.81
2022-02-22 07:00:00,643.67,0.0,140.21,156.55,6.66
2022-02-22 07:05:00,621.52,0.0,139.9,155.92,6.45
2022-02-22 07:10:00,628.33,0.0,140.75,155.04,6.48
2022-02-22 07:15:00,623.35,0.0,141.15,154.03,6.44
2022-02-22 07:20:00,620.34,0.0,141.15,153.27,6.36
2022-02-22 07:25:00,607.78,1.22,141.25,153.2,6.28
2022-02-22 07:30:00,602.5,3.82,141.06,151.93,6.26
2022-02-22 07:35:00,580.41,10.36,140.94,152.15,6.09
2022-02-22 07:40:00,562.91,22.36,140.96,152.28,6.04
2022-02-22 07:45:00,571.11,40.95,140.96,151.07,6.22
2022-02-22 07:50:00,594.01,69.38,138.78,151.01,6.54
2022-02-22 07:55:00,601.95,96.22,128.8,150.04,6.74
2022-02-22 08:00:00,597.92,119.57,127.61,150.28,6.9
2022-02-22 08:05:00,592.77,141.86,128.04,149.97,6.98
2022-02-22 08:10:00,586.69,183.92,127.98,151.65,7.06
2022-02-22 08:15:00,567.27,230.7,127.61,151.55,7.21
2022-02-22 08:20:00,547.82,255.55,130.2,151.73,7.23
2022-02-22 08:25:00,533.38,322.69,130.93,151.99,7.49
2022-02-22 08:30:00,517.65,349.58,139.19,152.06,7.58
2022-02-22 08:35:00,508.98,370.93,140.34,152.54,7.62
2022-02-22 08:40:00,505.2,413.77,139.95,152.15,7.9
2022-02-22 08:45:00,492.19,471.41,138.45,152.18,8.1
2022-02-22 08:50:00,492.02,519.01,138.5,152.16,8.41
2022-02-22 08:55:00,474.92,551.0,137.9,151.89,8.51
2022-02-22 09:00:00,469.52,591.14,137.44,151.62,8.7
2022-02-22 09:05:00,474.23,602.05,138.33,151.33,8.81
2022-02-22 09:10:00,466.68,599.93,138.61,151.77,8.57
